smaple_size,num_variables,kernel_time,multiplicative_time
100,2,2.9720000000088476,0.059999999997671694
200,2,5.066999999980908,0.07000000000698492
500,2,14.974000000016531,0.11699999999837019
1000,2,33.453999999997905,0.2970000000204891
5000,2,128.5,0.9150000000081491
10000,2,258.4070000000065,1.687999999994645
